Unnamed: 0,t,delta_t,ap0,ap1,ap2,ap3,ap4,ap5,ap6,ap7,ap8,ap9,ap10,ap11,ap12,ap13,ap14,ap15,ap16,ap17,ap18,ap19,ap20,ap21,ap22,ap23,ap24,ap25,ap26,ap27,ap28,ap29,ap30,ap31,ap32,ap33,ap34,ap35,ap36,ap37,ap38,ap39,ap40,ap41,ap42,match
215,1541149536556,28687,0.7166666666666667,0.25,0.7166666666666667,0.7833333333333333,0.7333333333333333,0.7666666666666667,0.25,0.2333333333333333,0.7833333333333333,0.25,0.75,0.7166666666666667,0.31666666666666665,0.3,0.3666666666666665,0.5833333333333334,0.6,0.95,0.6,0.6666666666666666,0.0,0.7333333333333333,0.6833333333333333,0.8666666666666667,0.6,0.8666666666666667,0.7,0.95,0.0,0.6833333333333333,0.8833333333333333,0.4,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
217,1541149536600,28731,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2333333333333333,0.0,0.25,0.0,0.0,0.31666666666666665,0.3,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
228,1541149536864,28995,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2333333333333333,0.0,0.25,0.0,0.0,0.31666666666666665,0.3,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
238,1541149537095,29226,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2333333333333333,0.0,0.25,0.0,0.0,0.31666666666666665,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
239,1541149537120,29251,0.7166666666666667,0.25,0.7166666666666667,0.7833333333333333,0.7333333333333333,0.7666666666666667,0.25,0.2333333333333333,0.7833333333333333,0.25,0.75,0.7166666666666667,0.31666666666666665,0.3,0.3666666666666665,0.5833333333333334,0.6,0.0,0.6,0.6666666666666666,0.0,0.7333333333333333,0.6833333333333333,0.8666666666666667,0.6,0.8666666666666667,0.7,0.0,0.0,0.6833333333333333,0.0,0.4,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
240,1541149537138,29269,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2333333333333333,0.0,0.0,0.0,0.0,0.31666666666666665,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
241,1541149537160,29291,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.2333333333333333,0.0,0.25,0.0,0.0,0.31666666666666665,0.3,0.3666666666666665,0.5833333333333334,0.6,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
250,1541149537391,29522,0.7166666666666667,0.25,0.7166666666666667,0.7833333333333333,0.7333333333333333,0.7666666666666667,0.25,0.2333333333333333,0.7833333333333333,0.25,0.0,0.7166666666666667,0.31666666666666665,0.3,0.3666666666666665,0.5833333333333334,0.6,0.0,0.6,0.6666666666666666,0.0,0.7333333333333333,0.6833333333333333,0.0,0.6,0.0,0.7,0.0,0.0,0.6833333333333333,0.0,0.4,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
254,1541149541005,33136,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.9166666666666666,0.7833333333333333,0.8166666666666667,0.95,0.8666666666666667,0.8166666666666667,0.7333333333333333,0.7666666666666667,0.7166666666666667,0.8333333333333334,0.7666666666666667,0.0,0.8166666666666667,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
256,1541149541063,33194,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.0,0.3666666666666665,0.0,0.35,0.35,0.0,0.35,0.0,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
257,1541149541085,33216,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
258,1541149541106,33237,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.0,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
259,1541149541128,33259,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.7166666666666667,0.0,0.7666666666666667,0.0,0.0,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
260,1541149541150,33281,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.0,0.35,0.35,0.0,0.35,0.0,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
263,1541149541204,33335,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.0,0.7833333333333333,0.8166666666666667,0.0,0.8666666666666667,0.8166666666666667,0.7333333333333333,0.7666666666666667,0.7166666666666667,0.8333333333333334,0.7666666666666667,0.0,0.8166666666666667,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
265,1541149541243,33374,0.31666666666666665,0.0,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
268,1541149541316,33447,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.0,0.7833333333333333,0.8166666666666667,0.0,0.8666666666666667,0.8166666666666667,0.7333333333333333,0.7666666666666667,0.7166666666666667,0.0,0.7666666666666667,0.0,0.8166666666666667,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
274,1541149541449,33580,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.7166666666666667,0.0,0.7666666666666667,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
277,1541149541506,33637,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
278,1541149541530,33661,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.7166666666666667,0.0,0.7666666666666667,0.0,0.0,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
287,1541149541741,33872,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
294,1541149541916,34047,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.7166666666666667,0.0,0.7666666666666667,0.0,0.0,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
307,1541149542226,34357,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.0,0.7833333333333333,0.8166666666666667,0.0,0.0,0.0,0.7333333333333333,0.7666666666666667,0.7166666666666667,0.0,0.7666666666666667,0.0,0.0,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
322,1541149542541,34672,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.4833333333333333,0.3666666666666665,0.43333333333333335,0.35,0.35,0.45,0.35,0.43333333333333335,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.7833333333333333,0.7666666666666667,0.9166666666666666,0.7833333333333333,0.8166666666666667,0.0,0.8666666666666667,0.8166666666666667,0.7333333333333333,0.7666666666666667,0.7166666666666667,0.8333333333333334,0.7666666666666667,0.0,0.8166666666666667,0.7166666666666667,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
329,1541149542696,34827,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
332,1541149542774,34905,0.31666666666666665,0.3333333333333333,0.3666666666666665,0.0,0.3666666666666665,0.0,0.35,0.0,0.0,0.35,0.0,0.35,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
339,1541149542950,35081,0.31666666666666665,0.0,0.3666666666666665,0.0,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38333333333333336,0.3666666666666665,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
341,1541149546481,38612,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,1.0333333333333334,1.0166666666666666,0.7333333333333333,1.0333333333333334,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,1.0,0.6166666666666667,0.9166666666666666,0.7,0.7166666666666667,0.9166666666666666,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
344,1541149546556,38687,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
351,1541149546736,38867,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.38333333333333336,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
354,1541149546891,39022,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.38333333333333336,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
356,1541149546942,39073,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,1.0333333333333334,1.0166666666666666,0.7333333333333333,1.0333333333333334,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,1.0,0.6166666666666667,0.9166666666666666,0.6666666666666666,0.7166666666666667,0.9166666666666666,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
357,1541149546968,39099,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.7333333333333333,0.0,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,0.0,0.6166666666666667,0.9166666666666666,0.6666666666666666,0.7166666666666667,0.0,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
358,1541149546991,39122,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.7333333333333333,0.0,0.9166666666666666,0.95,0.75,0.0,0.65,0.0,0.6166666666666667,0.0,0.6666666666666666,0.7166666666666667,0.0,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
363,1541149547103,39234,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,1.0333333333333334,1.0166666666666666,0.7333333333333333,0.0,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,0.0,0.6166666666666667,0.9166666666666666,0.6666666666666666,0.7166666666666667,0.9166666666666666,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
370,1541149547254,39385,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
375,1541149547374,39505,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.7333333333333333,0.0,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,0.0,0.6166666666666667,0.9166666666666666,0.6666666666666666,0.7166666666666667,0.9166666666666666,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
384,1541149547587,39718,0.2,0.0,0.2333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
391,1541149547756,39887,0.2,0.0,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.38333333333333336,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
392,1541149547776,39907,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
393,1541149547794,39925,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.38333333333333336,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
406,1541149548045,40176,0.2,0.0,0.2333333333333333,0.0,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.0,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
410,1541149548105,40236,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.6166666666666667,0.0,0.6666666666666666,0.0,0.0,0.0,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
412,1541149548136,40267,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.7333333333333333,0.0,0.0,0.95,0.75,0.0,0.65,0.0,0.6166666666666667,0.0,0.6666666666666666,0.7166666666666667,0.0,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
415,1541149548194,40325,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,1.0333333333333334,1.0166666666666666,0.7333333333333333,1.0333333333333334,0.9166666666666666,0.95,0.75,0.9166666666666666,0.65,0.0,0.6166666666666667,0.9166666666666666,0.6666666666666666,0.7166666666666667,0.9166666666666666,0.6,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
422,1541149548306,40437,0.2,0.55,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.5666666666666667,0.5666666666666667,0.38333333333333336,0.5666666666666667,0.38333333333333336,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
427,1541149548376,40507,0.2,0.0,0.2333333333333333,0.4166666666666667,0.2333333333333333,0.38333333333333336,0.0,0.0,0.38333333333333336,0.0,0.38333333333333336,0.21666666666666667,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.35,0.4,0.3666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
432,1541149551958,44089,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.0,0.6333333333333333,0.7833333333333333,0.6166666666666667,0.7333333333333333,0.6,0.7833333333333333,0.6,0.7166666666666667,0.7833333333333333,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
437,1541149552102,44233,0.2,0.0,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.0,0.0,0.3,0.0,0.2833333333333333,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
439,1541149552147,44278,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.0,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
442,1541149552205,44336,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.6166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
446,1541149552301,44432,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.0,0.6333333333333333,0.7833333333333333,0.6166666666666667,0.7333333333333333,0.6,0.7833333333333333,0.6,0.7166666666666667,0.0,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
449,1541149552366,44497,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
462,1541149552678,44809,0.2,0.38333333333333336,0.2333333333333333,0.2833333333333333,0.2333333333333333,0.26666666666666666,0.38333333333333336,0.38333333333333336,0.3,0.3666666666666665,0.2833333333333333,0.21666666666666667,0.6166666666666667,0.5666666666666667,0.5833333333333334,0.7333333333333333,0.7333333333333333,0.0,0.7333333333333333,0.0,0.0,0.6333333333333333,0.0,0.6166666666666667,0.0,0.6,0.0,0.6,0.0,0.0,0.6,0.5666666666666667,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
